"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"974","974","0","T",6,3,62,1,0,0,"0","60","2.8","Jun 15_5","R_2ClDQSiYcQsKK0e","-1",0,1,"5"
"975","975","0","T",6,3,61,0,0,0,"1","26.5666666666667","5","Jun 15_5","R_2cwKNMwSTmISreG","0",0,1,"5"
"976","976","0","T",5,1,60,0,0,0,"0","20.5166666666667","3.6","Jun 15_5","R_2R9WbElaHnx1yFn","-1",0,1,"5"
"977","977","0","CND",7,1,57,0,0,0,"0","20.15","2.2","Jun 15_5","R_12hFYgCugPczJR6","0",0,0,"5"
"978","978","0","T",7,3,45,0,3,0,"1","30.5333333333333","4","Jun 15_5","R_3Ja2kOgRsojTdYR","1",0,1,"5"
"979","979","0","T",6,4,59,1,3,0,"0","9.03333333333333","4.5","Jun 15_5","R_30l2Z8lS3CeQA9J","0",0,1,"5"
"980","980","0","T",5,3,56,0,1,0,"1","11.9333333333333","3.5","Jun 15_5","R_86ssx1jpNUhbJu1","-1",0,1,"5"
"981","981","0","T",6,4,69,0,1,0,"1","24.4833333333333","3.7","Jun 15_5","R_vi6Os0mWjjfaTHH","2",0,1,"5"
"982","982","0","T",6,1,18,0,0,NA,"0","44.9166666666667","2.2","Jun 15_5","R_SUHs7a2tIoTxcT7",NA,0,1,"5"
"983","983","0","CND",3,3,37,0,0,0,"0","28.9166666666667","3.1","Jun 15_5","R_129BGtIv1GnzkQ8","-2",0,0,"5"
"984","984","0","T",5,4,60,0,0,0,"0","13.1666666666667","2.4","Jun 15_5","R_33m4nxSp1Y8MesJ","-3",0,1,"5"
"985","985","0","T",7,3,22,0,1,0,"0","6.53333333333333","4.3","Jun 15_5","R_1PdFKHVZmTJ86en","0",0,1,"5"
"986","986","0","FM",3,3,58,0,2,0,"1","15.3166666666667","5","Jun 15_5","R_z0alk9FAdZXrXgJ","2",0,0,"5"
"987","987","0","T",7,3,55,0,2,0,"1","21.4","4.6","Jun 15_5","R_3PvIhXgf0UHpmrH","-1",0,1,"5"
"988","988","0","T",6,1,18,0,2,0,"1","25.1333333333333","3.9","Jun 15_5","R_2tmTWKTIoiDcpbQ","-2",0,1,"5"
"989","989","0","T",7,1,18,1,2,0,"1","10.8166666666667","3.8","Jun 15_5","R_2wdwa72l4aLDtbB","-2",0,1,"5"
"990","990","0","T",5,1,18,1,2,0,"1","24.3333333333333","4.2","Jun 15_5","R_1M5QZQpaSwAyHNy","0",0,1,"5"
"991","991","0","T",6,0,27,1,0,NA,"0","48.6833333333333","3.8","Jun 15_5","R_RCXsWVfGJBUkMxP",NA,0,1,"5"
"992","992","0","T",4,1,18,1,0,0,"1","19.6833333333333","3.3","Jun 15_5","R_3p4PHR38XTf10hb","-1",0,1,"5"
"993","993","0","T",7,2,49,1,0,0,"1","29.55","4.4","Jun 15_5","R_RxnoqC0boIrO1X3","-2",0,1,"5"
"994","994","0","T",6,1,39,1,0,0,"1","6.95","4.3","Jun 15_5","R_xnIpB9asHCxiHCh","3",0,1,"5"
"995","995","0","FM",4,4,43,1,1,0,"0","12.6666666666667","2.7","Jun 17_1","R_3PbDLjIDKeSakLg","0",0,0,"1"
"996","996","0","T",4,1,29,1,0,1,"0","7.16666666666667","3.5","Jun 17_1","R_3e1XEes0AgxQOOF","3",0,1,"1"
"997","997","0","T",6,1,66,1,1,1,"1","15.7333333333333","3.8","Jun 17_1","R_XEOlFdkJ4e2gZxv","3",0,1,"1"
"998","998","0","FM",4,2,73,0,1,1,"0","20.1666666666667","3.7","Jun 17_1","R_R49tieUkhoBC8Nj","3",0,0,"1"
"999","999","0","CND",5,2,65,0,1,0,"0","14.4333333333333","1.3","Jun 17_1","R_1ihaicJGlAkRSn6","0",0,0,"1"
"1000","1000","0","CND",4,0,69,1,0,0,"0","28.4833333333333","4.7","Jun 17_1","R_1fjuwfFLdocwgV8","0",0,0,"1"
"1001","1001","0","T",5,3,71,0,2,1,"1","27.05","2","Jun 17_1","R_2zGBeKIfs5rvSbx","3",0,1,"1"
"1002","1002","0","CND",4,3,36,1,1,0,"0","22.6833333333333","3.7","Jun 17_1","R_dcfrw9L7W7RH0OZ","0",0,0,"1"
"1003","1003","0","CND",4,2,39,0,0,0,"0","9.76666666666667","4.8","Jun 17_1","R_24qpaxsXdZJ9Ed7","-2",0,0,"1"
"1004","1004","0","T",6,3,72,1,0,1,"0","43.0833333333333","4.3","Jun 17_1","R_3M9TfDqlZTPTGIM","1",0,1,"1"
"1005","1005","0","FM",3,2,69,0,0,1,"1","21.5166666666667","4.6","Jun 17_1","R_3NV3BJJ6BFtGBpH","3",0,0,"1"
"1006","1006","0","FM",4,1,58,1,1,0,"0","19.5833333333333","4.3","Jun 17_1","R_R4aEJiZUFrqI4WR","-1",0,0,"1"
"1007","1007","0","CND",4,1,56,1,0,0,"0","30.0833333333333","2.1","Jun 17_1","R_29tUwXbiXeNNEaY","-2",0,0,"1"
"1008","1008","0","CND",4,1,71,1,1,NA,"0","31.05","2.4","Jun 17_1","R_1llxpiFtlnRAwdG",NA,0,0,"1"
"1009","1009","0","FM",4,2,49,0,0,1,"0","10.8333333333333","4.1","Jun 17_1","R_55vD0IELxlN7BRf","1",0,0,"1"
"1010","1010","0","CND",4,1,66,1,0,0,"0","20.5833333333333","2.5","Jun 17_1","R_xgxCPLSwG3eVhZL","0",0,0,"1"
"1011","1011","0","T",7,4,43,0,2,1,"0","42.2666666666667","4.1","Jun 17_1","R_x47jIuI2MEUPlWF","2",0,1,"1"
"1012","1012","0","FM",5,3,52,1,0,0,"0","33.6833333333333","3.8","Jun 17_1","R_2VdRSTVI0azGatY","-2",0,0,"1"
"1013","1013","0","FM",4,1,38,0,2,0,"0","18.8333333333333","3.3","Jun 17_1","R_1K2wC3tvL4IeoPv","0",0,0,"1"
"1014","1014","0","FM",4,1,21,0,1,0,"1","13.0166666666667","5","Jun 17_1","R_3DySZI7WikBQwlH","0",0,0,"1"
"1015","1015","0","CND",5,5,37,1,1,0,"0","60","3.7","Jun 17_1","R_28TGTkmqHmJb9ON","0",0,0,"1"
"1016","1016","0","FM",3,3,27,1,0,0,"0","24.3833333333333","4.1","Jun 17_1","R_1HdTuDv4bE0tFG7","-2",0,0,"1"
"1017","1017","0","FM",4,2,20,1,0,0,"0","7","3.2","Jun 17_1","R_3hxX5LbUjE2rJt6","0",0,0,"1"
"1018","1018","0","T",5,1,18,1,1,0,"1","10.2","2.2","Jun 17_1","R_3QWPFHn5VULV4yE","-3",0,1,"1"
"1019","1019","0","T",4,1,19,1,1,NA,"1","28.1833333333333","3.6","Jun 17_1","R_RPjGwfqFcNpgFCF",NA,0,1,"1"
"1020","1020","0","T",5,1,19,1,1,0,"1","5.85","4.1","Jun 17_1","R_2ebpY3yF6ZeKMz0","-2",0,1,"1"
"1021","1021","0","CND",5,1,46,1,2,0,"0","31.0166666666667","3.5","Jun 17_1","R_2uqxmauvtWKJYww","-2",0,0,"1"
"1022","1022","0","T",5,1,38,1,0,0,"1","24.5","4.1","Jun 17_1","R_tKW5o8RFukdytfr","-2",0,1,"1"
"1023","1023","0","CND",4,1,34,1,0,0,"0","60","3.1","Jun 17_1","R_3ereYqsA7gi0dzg","0",0,0,"1"
"1024","1024","0","T",5,1,25,0,0,0,"1","18.2166666666667","3.9","Jun 17_1","R_2AFJPXUso0KXdiM","-1",0,1,"1"
"1025","1025","0","CND",2,3,69,1,0,0,"0","15.5666666666667","3.3","Jun 17_2","R_2UaWE4ZrKPP1hfG","1",0,0,"2"
"1026","1026","0","T",7,3,60,1,3,1,"1","19.5833333333333","4.1","Jun 17_2","R_3L5QQ9Vegr5BefK","-1",0,1,"2"
"1027","1027","0","FM",1,1,59,1,1,0,"0","18.9","3","Jun 17_2","R_Dp2nJ9edsLxVg1b","3",0,0,"2"
"1028","1028","0","T",6,1,35,1,0,0,"1","24.4333333333333","3","Jun 17_2","R_2vj1gkmRN4tDB4O","0",0,1,"2"
"1029","1029","0","T",6,3,38,1,2,1,"1","29.5","3.3","Jun 17_2","R_1M3waMIE4m3LI7Q","-1",0,1,"2"
"1030","1030","0","FM",3,4,48,0,3,0,"0","15.1166666666667","4.4","Jun 17_2","R_A6YX02PqcKUmP2p","0",0,0,"2"
"1031","1031","0","T",6,3,47,0,1,0,"0","12.3666666666667","3.7","Jun 17_2","R_1GQzeYI3B1NYXG9","0",0,1,"2"
"1032","1032","0","FM",4,3,33,0,0,0,"0","18.6666666666667","5","Jun 17_2","R_V2PJPWc69udjrON","0",0,0,"2"
"1033","1033","0","CND",2,1,73,0,2,0,"0","30.5833333333333","2","Jun 17_2","R_2w6ILjwmEfyDDtd","2",0,0,"2"
"1034","1034","0","CND",4,1,70,0,1,0,"0","29.2833333333333","3.6","Jun 17_2","R_3fctPlM0pK7aJs6","0",0,0,"2"
"1035","1035","0","T",7,4,44,0,2,1,"1","12.6166666666667","4.7","Jun 17_2","R_1oiLOD3HJD3KYDg","-3",0,1,"2"
"1036","1036","0","T",5,5,45,0,3,1,"1","49.6833333333333","4.7","Jun 17_2","R_8Am22m0xxjk4gvL","-3",0,1,"2"
"1037","1037","0","T",6,3,69,0,0,0,"0","38.4333333333333","3.8","Jun 17_2","R_10PMPb1yXiiwL0h","1",0,1,"2"
"1038","1038","0","CND",4,3,45,0,0,0,"0","10.6833333333333","2.6","Jun 17_2","R_AModKZhf7cvfvIl","0",0,0,"2"
"1039","1039","0","T",6,1,57,1,0,1,"1","21.8","2.5","Jun 17_2","R_3lVvqSdgnmAKNGg","-1",0,1,"2"
"1040","1040","0","T",7,3,68,0,0,1,"1","34.7","3.1","Jun 17_2","R_6WPCSQS5jDYOkY9","-2",0,1,"2"
"1041","1041","0","FM",2,3,48,1,2,0,"1","22.1666666666667","4.9","Jun 17_2","R_2xQ2AI5fjDquvT2","2",0,0,"2"
"1042","1042","0","CND",4,5,72,0,3,1,"0","33.8333333333333","4.3","Jun 17_2","R_2S2EJVadOgOv4D5","-2",0,0,"2"
"1043","1043","0","T",5,1,32,0,0,0,"0","16.6166666666667","3.8","Jun 17_2","R_bODZUNgMWaovQk1","0",0,1,"2"
"1044","1044","0","T",7,3,56,0,3,1,"0","26.5166666666667","3.3","Jun 17_2","R_1QsJR1iyvHOtNO5","-1",0,1,"2"
"1045","1045","0","T",5,3,74,0,1,0,"0","60","3.1","Jun 17_2","R_3GCmzumLb2GViVA","2",0,1,"2"
"1046","1046","0","T",6,4,34,0,1,1,"0","58.8833333333333","3","Jun 17_2","R_2CWHDwvI6nsi5cB","-1",0,1,"2"
"1047","1047","0","FM",1,2,63,0,0,0,"0","28.5166666666667","2.9","Jun 17_2","R_3ikIqarL0p1KTWG","1",0,0,"2"
"1048","1048","0","FM",1,0,41,0,0,0,"0","18.95","3.4","Jun 17_2","R_3qwaZkEDBUZsmDZ","2",0,0,"2"
"1049","1049","0","FM",3,3,47,0,0,0,"0","40.1","2.3","Jun 17_2","R_2RQFH5omGwX6TQy","2",0,0,"2"
"1050","1050","0","T",7,1,41,0,1,1,"1","22.4666666666667","4.3","Jun 17_2","R_1l4rYQu4qXDnbp0","-2",0,1,"2"
"1051","1051","0","T",7,2,27,0,0,0,"1","38.95","3.8","Jun 17_2","R_3sBNXWDc7B9QO3t","0",0,1,"2"
"1052","1052","0","FM",3,3,31,1,2,0,"0","15.7666666666667","3.5","Jun 17_2","R_W86aUqObO34KxDb","1",0,0,"2"
"1053","1053","0","T",5,3,43,1,1,0,"1","18.7666666666667","4","Jun 17_2","R_27QLhv1L8dABBop","2",0,1,"2"
"1054","1054","0","T",5,4,32,1,1,1,"0","19.5166666666667","4.4","Jun 17_2","R_3L6USUXYZVMxt7C","-2",0,1,"2"
"1055","1055","0","T",5,3,27,1,0,1,"0","8.66666666666667","4.2","Jun 17_2","R_3QSOR3tFOpBIH5m","-2",0,1,"2"
"1056","1056","0","T",5,2,18,1,1,0,"0","31.9333333333333","3.9","Jun 17_2","R_3saAmo5yF4OzOOZ","0",0,1,"2"
"1057","1057","0","CND",4,1,36,1,0,1,"0","16.45","4.3","Jun 17_2","R_UYYZPkQcSoxirBf","-3",0,0,"2"
"1058","1058","0","T",6,3,39,1,1,0,"0","10.3","2.9","Jun 17_3","R_3hGYs9x5UEuirDX","-1",0,1,"3"
"1059","1059","0","CND",4,4,67,0,2,0,"0","11.1333333333333","3.7","Jun 17_3","R_2rDCHlJXoD9roqT","0",0,0,"3"
"1060","1060","0","FM",3,1,20,1,3,0,"0","13.2","4","Jun 17_3","R_pL4yRDavzBSGxGh","-3",0,0,"3"
"1061","1061","0","CND",1,1,22,1,0,0,"0","30.1","3.6","Jun 17_3","R_1QcsZ02ogHINq7w","-2",0,0,"3"
"1062","1062","0","CND",2,1,50,0,0,0,"0","31.5666666666667","3.9","Jun 17_3","R_ptLpTZ3reqQOxep","0",0,0,"3"
"1063","1063","0","T",6,4,39,0,2,0,"0","21.95","3.7","Jun 17_3","R_XXRtCZeQWnGBsNb","-3",0,1,"3"
"1064","1064","0","T",6,3,64,0,0,0,"0","14.5333333333333","4.6","Jun 17_3","R_8p6Zs71bo3zFkJP","0",0,1,"3"
"1065","1065","0","CND",4,3,67,0,1,0,"0","21.9166666666667","4.6","Jun 17_3","R_yImITnQ2hcV9yEN","2",0,0,"3"
"1066","1066","0","T",6,3,61,0,0,0,"0","24.95","4.3","Jun 17_3","R_1MX5CR6VXAoFkSx","1",0,1,"3"
"1067","1067","0","T",5,3,42,0,3,0,"0","25.4333333333333","4.5","Jun 17_3","R_1rqu3RKZ4zCfUwM","1",0,1,"3"
"1068","1068","0","CND",4,4,66,0,2,0,"0","54.1333333333333","5","Jun 17_3","R_3G2pBO1vpLoGpML","-2",0,0,"3"
"1069","1069","0","CND",4,1,43,0,0,0,"0","19.3333333333333","3.8","Jun 17_3","R_xlbzAaiwkQRInrr","0",0,0,"3"
"1070","1070","0","CND",4,3,43,0,1,0,"0","32.2666666666667","3","Jun 17_3","R_2wiyhUJMi5Ndvfy","0",0,0,"3"
"1071","1071","0","CND",4,1,60,0,0,NA,"0","40.0666666666667","2.5","Jun 17_3","R_2Bbwuibt4ed9IEM",NA,0,0,"3"
"1072","1072","0","CND",4,3,35,0,0,0,"0","15.1666666666667","3.9","Jun 17_3","R_3L0TOTiXd15eEU7","0",0,0,"3"
"1073","1073","0","T",7,1,66,0,0,0,"0","19.1","2.9","Jun 17_3","R_1ib8SPRfqj2OQAw","3",0,1,"3"
"1074","1074","0","T",4,4,50,0,2,0,"1","11.7166666666667","3.6","Jun 17_3","R_2CoZxNWil5d5xhn","2",0,1,"3"
"1075","1075","0","CND",4,1,48,0,0,0,"0","25.0833333333333","4","Jun 17_3","R_21uE8vZh1xaPnid","-3",0,0,"3"
"1076","1076","0","CND",5,3,49,0,2,NA,"0","15.4833333333333","4.7","Jun 17_3","R_2ATPyP0OrufthL9",NA,0,0,"3"
"1077","1077","0","T",4,2,66,0,0,0,"0","21.6333333333333","3.2","Jun 17_3","R_30jYY6JjX0MgDx2","1",0,1,"3"
"1078","1078","0","FM",2,3,33,0,1,0,"0","11.9833333333333","4.9","Jun 17_3","R_277mZwh6Kn4gCPz","0",0,0,"3"
"1079","1079","0","T",7,1,30,0,0,0,"0","27.1833333333333","3","Jun 17_3","R_1eM0NwsyykAMtPF","2",0,1,"3"
"1080","1080","0","FM",3,3,39,1,3,0,"0","17.4833333333333","3.9","Jun 17_3","R_3LZRpIVIhdqAGmv","0",0,0,"3"
"1081","1081","0","FM",5,3,29,1,1,NA,"0","15.1333333333333","4.9","Jun 17_3","R_3HZDtexKHBE8AIv",NA,0,0,"3"
"1082","1082","0","T",7,3,38,1,1,0,"0","24.9333333333333","5","Jun 17_3","R_2sdbqivjOIy6mZF","-2",0,1,"3"
"1083","1083","0","T",4,1,37,1,0,0,"0","14.75","4.9","Jun 17_3","R_2ROnVF7pGW46T0Z","0",0,1,"3"
"1084","1084","0","CND",4,1,21,1,0,0,"0","12.6833333333333","3.2","Jun 17_3","R_3dEvzuJ0CvUX94O","0",0,0,"3"
"1085","1085","0","CND",4,1,18,1,2,0,"0","28.7166666666667","3.9","Jun 17_3","R_3nw5h8tSruSH5Jo","-2",0,0,"3"
"1086","1086","0","CND",4,1,23,1,0,0,"0","9.86666666666667","3.4","Jun 17_3","R_pPLTPPSs7Uh2v4Z","3",0,0,"3"
"1087","1087","0","T",7,1,21,1,0,0,"0","60","3.2","Jun 17_3","R_30r7gVm7YD8bEE2","2",0,1,"3"
"1088","1088","0","CND",4,3,75,1,0,0,"0","22.8","4","Jun 17_4","R_1GB8J0phJ4om5ge","0",0,0,"4"
"1089","1089","0","CND",4,3,62,1,2,0,"0","17.8","4","Jun 17_4","R_2bUBBarelKgQ0Ny","3",0,0,"4"
"1090","1090","0","T",7,3,55,1,1,0,"1","29.8833333333333","3.2","Jun 17_4","R_eRJq9Ojs9jTRyGl","-2",0,1,"4"
"1091","1091","0","T",6,2,47,1,1,0,"0","25.2833333333333","4.4","Jun 17_4","R_3Lea9SaiJUDzPpQ","0",0,1,"4"
"1092","1092","0","FM",1,3,69,0,1,0,"0","9.96666666666667","4.3","Jun 17_4","R_vxKSB8ZG7VzuTId","3",0,0,"4"
"1093","1093","0","T",7,3,66,0,0,0,"0","31.7","2.6","Jun 17_4","R_2yeB2Knpfau8FY4","0",0,1,"4"
"1094","1094","0","T",7,4,75,0,0,0,"1","39.2333333333333","3.6","Jun 17_4","R_1qdGS51jY7XR4Tg","-2",0,1,"4"
"1095","1095","0","T",6,4,73,0,2,0,"1","31.1666666666667","3.5","Jun 17_4","R_3CI7xK56qickZuv","0",0,1,"4"
"1096","1096","0","T",5,4,38,0,3,0,"0","17.2166666666667","5","Jun 17_4","R_yJGWu69UBjByRLr","-3",0,1,"4"
"1097","1097","0","T",5,3,23,0,1,0,"0","13.75","3.8","Jun 17_4","R_YQhhbNEFyqSq24x","3",0,1,"4"
"1098","1098","0","T",5,3,57,0,1,0,"1","27.4833333333333","1.7","Jun 17_4","R_1opWByJDLdTsoZv","0",0,1,"4"
"1099","1099","0","CND",4,3,34,1,2,0,"0","11.0666666666667","4.5","Jun 17_4","R_2YbPob02AaO7SAR","0",0,0,"4"
"1100","1100","0","T",7,3,73,0,1,0,"1","42.3666666666667","3.6","Jun 17_4","R_3ez7XNpIuE2RMVw","1",0,1,"4"
"1101","1101","0","T",6,3,59,0,1,0,"0","27.95","4.4","Jun 17_4","R_xmTacwlhf9e1Zv3","2",0,1,"4"
"1102","1102","0","T",7,3,22,0,1,0,"0","13.9666666666667","3.6","Jun 17_4","R_bseVM86yqqlHXKF","-2",0,1,"4"
"1103","1103","0","T",7,4,73,1,2,0,"1","34.8833333333333","3.1","Jun 17_4","R_3FPXWEkuOeuNj60","-2",0,1,"4"
"1104","1104","0","T",7,3,45,0,2,0,"1","10.9833333333333","4.2","Jun 17_4","R_RL9m2O9tZJRYqad","-2",0,1,"4"
"1105","1105","0","CND",4,1,45,0,0,0,"0","11.6166666666667","2.4","Jun 17_4","R_2rA8fVFA2KAbR95","3",0,0,"4"
"1106","1106","0","T",6,4,45,0,1,0,"1","17.3","3.8","Jun 17_4","R_bBClsoOS8N5gQZH","1",0,1,"4"
"1107","1107","0","T",5,4,73,0,2,0,"1","45.6","4.4","Jun 17_4","R_C3rjdQJuxGXQZLb","0",0,1,"4"
"1108","1108","0","T",5,1,20,0,3,0,"0","14.85","4.7","Jun 17_4","R_2TSMsZD3nPP2zqh","-1",0,1,"4"
"1109","1109","0","T",5,2,71,0,1,0,"0","45.25","3.8","Jun 17_4","R_1H2lFdw4t3O7LIn","1",0,1,"4"
"1110","1110","0","T",7,2,66,0,3,0,"1","31.1666666666667","3.8","Jun 17_4","R_e2qNzn7f2kEQbRf","0",0,1,"4"
"1111","1111","0","T",7,3,35,0,2,0,"0","29.0833333333333","4.7","Jun 17_4","R_2t4j618Ggay6Bum","-2",0,1,"4"
"1112","1112","0","T",6,2,51,0,1,0,"1","52.2333333333333","3.8","Jun 17_4","R_2s4Kx4VQSwXP8SB","-1",0,1,"4"
"1113","1113","0","CND",4,4,45,0,3,0,"0","10.2166666666667","3.1","Jun 17_4","R_2tbMvW0S4hcPRqQ","0",0,0,"4"
"1114","1114","0","CND",5,5,30,0,0,0,"0","13","3","Jun 17_4","R_Ckqzkh48MqIX0Ep","3",0,0,"4"
"1115","1115","0","T",6,1,45,0,0,0,"1","18.3","4","Jun 17_4","R_87U1JE6oNK2TfCp","0",0,1,"4"
"1116","1116","0","CND",4,3,26,1,2,0,"0","13.5833333333333","3.4","Jun 17_4","R_UaQ836kqjuc0bPH","0",0,0,"4"
"1117","1117","0","T",5,4,33,1,0,0,"0","14.1","3.4","Jun 17_4","R_1IyYaO5gO9eT1nS","1",0,1,"4"
"1118","1118","0","CND",5,2,37,1,0,0,"0","33.3","4.2","Jun 17_4","R_1ifxsUGpvkltYQV","-1",0,0,"4"
"1119","1119","0","CND",4,1,39,1,1,0,"0","12.9166666666667","3.6","Jun 17_4","R_1DSdq4CoflvcVgq","3",0,0,"4"
"1120","1120","0","CND",3,1,34,1,0,NA,"0","11","4.7","Jun 17_4","R_YaGbCF2VsxUDx5f",NA,0,0,"4"
"1121","1121","0","CND",4,1,30,1,0,0,"0","16.0666666666667","3.2","Jun 17_4","R_28M5Z1sJuZIDrLG","-2",0,0,"4"
"1122","1122","0","CND",6,1,26,1,2,0,"0","12.7333333333333","3.9","Jun 17_4","R_2zUO0JQaqWJoNQQ","-2",0,0,"4"
"1123","1123","0","T",3,2,39,1,2,0,"0","19.4166666666667","2.1","Jun 17_4","R_1LhQoN44amwHYU1","2",0,1,"4"
"1124","1124","0","T",4,2,67,1,1,0,"1","8.38333333333333","2.9","Jun 17_5","R_838maQqMGpuH0eB","2",0,1,"5"
"1125","1125","0","FM",5,3,37,0,3,0,"0","14.1166666666667","4.5","Jun 17_5","R_2dMYardSw8L5FcN","0",0,0,"5"
"1126","1126","0","T",7,1,48,1,0,NA,"1","14.75","4.4","Jun 17_5","R_URbWzrmcNJcbjcR",NA,0,1,"5"
"1127","1127","0","FM",1,4,71,1,2,0,"1","20.0833333333333","4.1","Jun 17_5","R_O1hQVTPgGeMzH0t","1",0,0,"5"
"1128","1128","0","FM",1,0,67,1,0,1,"0","20.7","2.3","Jun 17_5","R_SZT5IldR9MJ5Vh7","-3",0,0,"5"
"1129","1129","0","T",6,4,65,1,1,0,"1","31.9666666666667","2.6","Jun 17_5","R_29uZuahnBzyNgrL","3",0,1,"5"
"1130","1130","0","FM",1,2,36,1,0,1,"1","9.68333333333333","3.1","Jun 17_5","R_ByXFDlFQQn5mWbv","-3",0,0,"5"
"1131","1131","0","T",7,2,68,1,0,1,"1","50.0666666666667","3.9","Jun 17_5","R_PA3Wcj2tt7gmzbb","-3",0,1,"5"
"1132","1132","0","FM",3,3,74,0,2,1,"0","23.5666666666667","2.5","Jun 17_5","R_3h0gg3TCinyiiws","-1",0,0,"5"
"1133","1133","0","FM",1,1,76,0,0,1,"1","30.4666666666667","3.1","Jun 17_5","R_3lYc7kWxa2KTABU","-2",0,0,"5"
"1134","1134","0","T",6,3,30,0,3,1,"1","20.2333333333333","3.4","Jun 17_5","R_3njuocIAhqUUE2t","-3",0,1,"5"
"1135","1135","0","FM",4,1,69,0,0,0,"0","10.9","3.3","Jun 17_5","R_2TFYkJDYiIxjkds","0",0,0,"5"
"1136","1136","0","CND",5,3,36,0,1,0,"0","12.6333333333333","3.4","Jun 17_5","R_NX6pkbfXLA3FPwZ","0",0,0,"5"
"1137","1137","0","FM",2,3,70,0,0,0,"0","42.2","3","Jun 17_5","R_23aGTEAe3EsK7wu","2",0,0,"5"
"1138","1138","0","T",6,1,35,0,0,0,"1","14.6666666666667","4.5","Jun 17_5","R_0lcNuHhDjClPpIJ","0",0,1,"5"
"1139","1139","0","T",7,5,41,0,3,1,"1","18.5666666666667","3.3","Jun 17_5","R_cBXMaE1JfNMuRqx","-1",0,1,"5"
"1140","1140","0","T",5,3,38,0,1,0,"1","16.1666666666667","4.6","Jun 17_5","R_3PcTJkO89JS4hQZ","0",0,1,"5"
"1141","1141","0","FM",4,3,23,0,3,0,"1","14.7166666666667","3.2","Jun 17_5","R_1gMFUafBBBoHAn3","2",0,0,"5"
"1142","1142","0","T",5,2,68,1,0,1,"1","45.6166666666667","2.1","Jun 17_5","R_3iOJR3HRSznVdVX","-1",0,1,"5"
"1143","1143","0","FM",3,1,22,1,1,0,"1","18.8833333333333","3.2","Jun 17_5","R_3hmqO5XsEaoCvTj","2",0,0,"5"
"1144","1144","0","CND",5,3,44,1,1,0,"1","13.05","4.1","Jun 17_5","R_2fm4oLNQzB7UNR3","1",0,0,"5"
"1145","1145","0","T",7,3,40,1,1,1,"0","12.4166666666667","4.7","Jun 17_5","R_sSQZo5XJbvPIoZr","-1",0,1,"5"
"1146","1146","0","T",7,1,30,1,1,1,"1","12.1","3.1","Jun 17_5","R_3QXamLmAS8GD2rZ","-1",0,1,"5"
"1147","1147","0","FM",3,2,31,1,1,0,"0","9.5","3.8","Jun 17_5","R_1114fEhZfDxoLEv","0",0,0,"5"
"1148","1148","0","T",7,1,24,1,2,0,"1","8.03333333333333","5","Jun 17_5","R_8cca7xus7N68y8V","0",0,1,"5"
"1149","1149","0","CND",4,2,23,1,1,0,"0","20.45","3.4","Jun 17_5","R_bEg0tDwqBrlZurD","3",0,0,"5"
"1150","1150","0","T",5,1,20,1,3,0,"1","10.5666666666667","4.2","Jun 17_5","R_3NFbLNZEdIi5Pqx","1",0,1,"5"
"1151","1151","0","T",5,1,44,1,1,0,"0","30.85","4.6","Jun 17_5","R_3qUOLlxSTNjWUFr","1",0,1,"5"
"1152","1152","0","T",6,1,18,1,1,0,"0","30.1833333333333","3.9","Jun 17_5","R_28RFkDxYlioxzBw","1",0,1,"5"
"1153","1153","0","FM",1,1,45,0,0,0,"0","8.6","4","Jun 22_1","R_2YPWgGmY9hQGrlc","3",0,0,"1"
"1154","1154","0","CND",3,3,35,0,1,0,"0","16.15","3.5","Jun 22_1","R_WrsAXqtfm1brOgh","-2",0,0,"1"
"1155","1155","0","T",5,4,39,0,3,0,"1","9.15","4.5","Jun 22_1","R_1Kr8riM5W1YfFdM","-3",0,1,"1"
"1156","1156","0","T",6,4,45,0,2,0,"0","12.8166666666667","4.7","Jun 22_1","R_5AVsXpeHHqdpJE5","-3",0,1,"1"
"1157","1157","0","FM",3,5,41,0,3,0,"0","36.6","4.7","Jun 22_1","R_25L0G7iKJzxMTPp","-1",0,0,"1"
"1158","1158","0","CND",5,1,56,0,1,0,"0","23.7333333333333","2.6","Jun 22_1","R_db2Ti9B46EVRdAt","-2",0,0,"1"
"1159","1159","0","T",5,1,42,0,0,0,"0","11.4166666666667","4.3","Jun 22_1","R_uyxoSqaBscA7xIZ","0",0,1,"1"
"1160","1160","0","FM",2,1,57,0,0,0,"0","14.4666666666667","2.6","Jun 22_1","R_5o5A1kQfiB21cZ3","0",0,0,"1"
"1161","1161","0","T",7,4,58,0,2,0,"1","16.6166666666667","4.4","Jun 22_1","R_1d4w3Znp1jXmrAi","3",0,1,"1"
"1162","1162","0","T",5,4,47,0,2,0,"0","18.6","4.9","Jun 22_1","R_2xFDDLGlrUizqvX","3",0,1,"1"
"1163","1163","0","CND",3,3,44,0,2,0,"0","23.15","5","Jun 22_1","R_8HtQYksJK0LlKTv","0",0,0,"1"
"1164","1164","0","T",6,3,34,0,3,0,"0","12.1833333333333","4.8","Jun 22_1","R_110fi99BLi2ZFUy","-1",0,1,"1"
