"","ResponseId","Day","Article_Num","Category","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_False","FC_True","FC_CND","Education_Score","Income_Score","Q_Ideology","Dig_Lit_Score","Ideology_Score","True_Dummy","Article_day","FC_Eval","Treatment"
"175","R_2zNKe2d0HZrJ7Hj","Day_2","5","True",7,4,29,1,0,5,0,4,2,"Liberal",54,-2,1,"Day_2_5","True",0
"176","R_30o8XLd1vjEw2W1","Day_2","1","True",7,4,35,0,0,3,2,4,2,"Conservative",57,2,1,"Day_2_1","True",0
"177","R_30qkuoigNtSaIrn","Day_2","5","True",7,4,33,0,0,5,0,4,4,"Extremely Liberal",55,-3,1,"Day_2_5","True",0
"178","R_31dbquEcAk38z6l","Day_2","3","Coul",3,3,34,0,0,5,0,2,1,"Extremely Conservative",51,3,0,"Day_2_3","True",0
"179","R_31gcCpUiJdYuFoK","Day_2","2","True",6,4,34,1,1,2,2,2,1,"Conservative",59,2,1,"Day_2_2","No Mode",0
"180","R_31h3lUBXNRhLCHC","Day_2","3","True",7,4,33,0,0,5,0,3,1,"Liberal",65,-2,1,"Day_2_3","True",0
"181","R_31Nn21m8zBhzoi4","Day_2","5","Misl",5,3,40,1,0,5,0,5,2,"Moderate: Middle of the road",57,0,0,"Day_2_5","True",0
"182","R_32Xy0hY7kuzAAqZ","Day_2","5","True",7,4,41,1,0,5,0,5,1,"Liberal",58,-2,1,"Day_2_5","True",0
"183","R_3DBzXq2vDCco6Ax","Day_2","4","Coul",3,2,26,1,0,5,0,2,1,"Slightly Liberal",60,-1,0,"Day_2_4","True",0
"184","R_3dKhrQp9xnOhuaO","Day_2","4","True",7,4,23,0,0,5,0,4,2,"Slightly Liberal",51,-1,1,"Day_2_4","True",0
"185","R_3dLml8UnXHcoUfr","Day_2","5","Coul",4,3,51,0,0,5,0,5,2,"Liberal",64,-2,0,"Day_2_5","True",0
"186","R_3ekUxYRGBTGVP9G","Day_2","3","True",5,3,40,1,0,5,0,4,3,"Moderate: Middle of the road",46,0,1,"Day_2_3","True",0
"187","R_3HB3Vygkw5ynE6t","Day_2","3","True",6,3,38,0,0,5,0,2,1,"Slightly Liberal",52,-1,1,"Day_2_3","True",0
"188","R_3hoKfysUCKykvnv","Day_2","5","True",7,4,59,1,0,5,0,5,3,"Liberal",52,-2,1,"Day_2_5","True",0
"189","R_3I5cUs19K0EHf5S","Day_2","3","True",5,3,29,0,0,5,0,2,1,"Liberal",55,-2,1,"Day_2_3","True",0
"190","R_3iVGw3PiCbJqsLV","Day_2","4","True",6,4,49,1,0,5,0,2,1,"Conservative",42,2,1,"Day_2_4","True",0
"191","R_3Jh0XrKYbR21Sql","Day_2","2","Coul",4,3,37,0,1,2,2,5,2,"Moderate: Middle of the road",41,0,0,"Day_2_2","No Mode",0
"192","R_3jTN3Gxfa6hRGr6","Day_2","5","Coul",5,2,41,0,0,5,0,4,3,"Slightly Conservative",46,1,0,"Day_2_5","True",0
"193","R_3jZPjopixiayZXH","Day_2","2","True",5,4,44,1,1,2,2,4,2,"Conservative",48,2,1,"Day_2_2","No Mode",0
"194","R_3k57sKfHih8G91Z","Day_2","5","True",7,4,69,1,0,5,0,4,1,"Slightly Liberal",30,-1,1,"Day_2_5","True",0
"195","R_3kAqnSWHubk8FnY","Day_2","5","Misl",4,2,34,0,0,5,0,3,1,"Liberal",44,-2,0,"Day_2_5","True",0
"196","R_3KPVfyQpNw9rYwI","Day_2","2","Coul",4,3,57,1,1,2,2,4,2,"Conservative",41,2,0,"Day_2_2","No Mode",0
"197","R_3lSMKcqEpRJpYS3","Day_2","1","True",7,4,37,0,0,3,2,4,2,"Liberal",61,-2,1,"Day_2_1","True",0
"198","R_3LZJnYsB4f4X5iK","Day_2","5","True",7,4,41,1,0,5,0,3,1,"Liberal",56,-2,1,"Day_2_5","True",0
"199","R_3MaGPUlGIkyiJkQ","Day_2","5","True",6,4,41,0,0,5,0,4,2,"Liberal",54,-2,1,"Day_2_5","True",0
"200","R_3O0RnvX8wuqkqiL","Day_2","4","Coul",5,3,31,0,0,5,0,4,2,"Slightly Conservative",64,1,0,"Day_2_4","True",0
"201","R_3oA7BWUslXhSD5p","Day_2","2","True",6,4,47,1,1,2,2,3,2,"Liberal",66,-2,1,"Day_2_2","No Mode",0
"202","R_3oMwCG1qil1uVj7","Day_2","1","True",5,3,35,0,0,3,2,4,2,"Moderate: Middle of the road",44,0,1,"Day_2_1","True",0
"203","R_3PGKZwTTEtGp5ak","Day_2","5","True",7,4,75,0,0,5,0,5,3,"Extremely Liberal",45,-3,1,"Day_2_5","True",0
"204","R_3qlj6QrHaGc63xn","Day_2","5","True",6,3,36,0,0,5,0,2,1,"Conservative",47,2,1,"Day_2_5","True",0
"205","R_3qpL4dnIcBbP95D","Day_2","4","True",5,3,32,0,0,5,0,4,2,"Slightly Conservative",62,1,1,"Day_2_4","True",0
"206","R_3qQhPf0eRl1nAr0","Day_2","1","True",5,2,25,0,0,3,2,4,2,"Liberal",52,-2,1,"Day_2_1","True",0
"207","R_3QRynj5U22zhSSS","Day_2","5","True",7,4,23,0,0,5,0,3,1,"Slightly Liberal",53,-1,1,"Day_2_5","True",0
"208","R_3R94fw7aKJlwwXE","Day_2","3","Coul",5,3,36,1,0,5,0,4,3,"Moderate: Middle of the road",49,0,0,"Day_2_3","True",0
"209","R_3saF8BiB5UGALE3","Day_2","5","True",7,4,48,1,0,5,0,4,3,"Conservative",64,2,1,"Day_2_5","True",0
"210","R_3ser1QBFeGNg1pf","Day_2","1","True",6,3,61,0,0,3,2,2,3,"Moderate: Middle of the road",46,0,1,"Day_2_1","True",0
"211","R_50XxXPs1nnhuXFn","Day_2","3","Misl",5,1,22,0,0,5,0,4,1,"Extremely Liberal",56,-3,0,"Day_2_3","True",0
"212","R_7OpsVb4BvZXyJah","Day_2","5","True",7,4,49,1,0,5,0,4,2,"Liberal",53,-2,1,"Day_2_5","True",0
"213","R_8J1hwt5mO6hdEqt","Day_2","5","True",6,4,58,1,0,5,0,4,2,"Conservative",44,2,1,"Day_2_5","True",0
"214","R_9MmrWCsRZlJ6H8l","Day_2","3","True",5,4,33,1,0,5,0,4,2,"Conservative",37,2,1,"Day_2_3","True",0
"215","R_9nyBWJfP5Vx7g77","Day_2","1","True",6,3,36,1,0,3,2,3,1,"Conservative",49,2,1,"Day_2_1","True",0
"216","R_AHgN9e3qvERalTb","Day_2","3","Misl",3,2,39,1,0,5,0,4,3,"Slightly Conservative",57,1,0,"Day_2_3","True",0
"217","R_AznXAc61Y03ndpT","Day_2","1","Misl",4,2,36,0,0,3,2,4,2,"Liberal",52,-2,0,"Day_2_1","True",0
"218","R_BY8MguiI0WZ0k6t","Day_2","5","True",7,4,32,0,0,5,0,4,1,"Slightly Conservative",49,1,1,"Day_2_5","True",0
"219","R_cIpj4yWjCf7XrlT","Day_2","2","True",7,4,45,0,1,2,2,4,1,"Slightly Liberal",48,-1,1,"Day_2_2","No Mode",0
"220","R_egJjggJffFb9Oxz","Day_2","5","True",7,4,61,1,0,5,0,3,2,"Slightly Conservative",66,1,1,"Day_2_5","True",0
"221","R_pLZPn7S4m49127L","Day_2","3","True",5,3,32,1,0,5,0,3,1,"Slightly Conservative",61,1,1,"Day_2_3","True",0
"222","R_qEFTVayaqoclZZv","Day_2","3","Misl",1,1,36,0,0,5,0,3,2,"Moderate: Middle of the road",57,0,0,"Day_2_3","True",0
"223","R_qUCJ4fYefSVfZGV","Day_2","4","True",7,4,30,1,0,5,0,2,1,"Liberal",63,-2,1,"Day_2_4","True",0
"224","R_RblZ3sAivEFfZnj","Day_2","3","Misl",4,2,38,0,0,5,0,2,1,"Liberal",55,-2,0,"Day_2_3","True",0
"225","R_RV9XJK5e1tcRHxf","Day_2","2","True",5,3,25,1,1,2,2,4,1,"Haven't thought much about it",44,0,1,"Day_2_2","No Mode",0
"226","R_UiKnmFH5igtQbxn","Day_2","1","True",4,4,55,1,0,3,2,5,2,"Conservative",40,2,1,"Day_2_1","True",0
"227","R_UKrNzqRkt9vVXOx","Day_2","4","True",5,4,22,0,0,5,0,3,1,"Extremely Liberal",52,-3,1,"Day_2_4","True",0
"228","R_vMOjwnLKPJZYosV","Day_2","3","True",6,4,44,0,0,5,0,2,1,"Moderate: Middle of the road",59,0,1,"Day_2_3","True",0
"229","R_WuF15LJUROkpSpj","Day_2","3","Misl",2,1,36,0,0,5,0,3,2,"Extremely Liberal",56,-3,0,"Day_2_3","True",0
"230","R_yPDb0R7GC3N8BsB","Day_2","3","True",5,3,30,1,0,5,0,4,3,"Extremely Liberal",59,-3,1,"Day_2_3","True",0
"231","R_094hdlKebLLsjSx","Day_3","1","True",7,4,28,0,1,4,0,4,2,"Slightly Liberal",61,-1,1,"Day_3_1","True",0
"232","R_0jouUzoUQbV149b","Day_3","4","True",5,4,56,0,0,5,0,2,1,"Slightly Liberal",66,-1,1,"Day_3_4","True",0
"233","R_0pjFSCYu6LjbkM9","Day_3","4","Coul",5,3,57,0,0,5,0,3,2,"Slightly Liberal",59,-1,0,"Day_3_4","True",0
"234","R_11iIzmekEYOClpU","Day_3","3","Misl",4,3,53,0,0,5,0,2,3,"Slightly Conservative",42,1,0,"Day_3_3","True",0
"235","R_11jSiUAGVGTsssN","Day_3","1","True",7,4,59,0,1,4,0,5,1,"Extremely Liberal",49,-3,1,"Day_3_1","True",0
"236","R_123x6KNexK0uaGl","Day_3","4","True",7,4,25,0,0,5,0,2,1,"Moderate: Middle of the road",58,0,1,"Day_3_4","True",0
"237","R_125WDcqkugCJIEh","Day_3","2","Coul",5,3,43,0,3,2,0,3,2,"Moderate: Middle of the road",42,0,0,"Day_3_2","FM",0
"238","R_12DM6pTGFtNrJ89","Day_3","3","True",5,3,28,1,0,5,0,2,2,"Moderate: Middle of the road",57,0,1,"Day_3_3","True",0
"239","R_12M5gOCsYAtvl6j","Day_3","2","Coul",4,3,34,1,3,2,0,4,2,"Moderate: Middle of the road",65,0,0,"Day_3_2","FM",0
"240","R_1DCNcEKUsanXVZw","Day_3","3","True",7,4,42,0,0,5,0,2,2,"Moderate: Middle of the road",52,0,1,"Day_3_3","True",0
"241","R_1dGkz81XrPt9TuL","Day_3","3","Misl",3,2,72,0,0,5,0,5,1,"Slightly Liberal",51,-1,0,"Day_3_3","True",0
"242","R_1dMoUNGlsKgorxA","Day_3","5","True",7,4,55,1,0,5,0,5,3,"Conservative",45,2,1,"Day_3_5","True",0
"243","R_1dnW2cuubRDuhho","Day_3","2","Misl",3,3,27,0,3,2,0,5,2,"Slightly Conservative",54,1,0,"Day_3_2","FM",0
"244","R_1DZ7aIeqS79ySbK","Day_3","4","True",6,4,37,0,0,5,0,2,1,"Moderate: Middle of the road",54,0,1,"Day_3_4","True",0
"245","R_1dzBpWHUrfZ5gBa","Day_3","2","Coul",4,3,29,1,3,2,0,4,1,"Slightly Liberal",52,-1,0,"Day_3_2","FM",0
"246","R_1E6ZCA0z0QWxAI0","Day_3","3","True",7,4,50,0,0,5,0,5,1,"Liberal",62,-2,1,"Day_3_3","True",0
"247","R_1FE87IGbUdy2Jtu","Day_3","1","True",7,4,43,0,1,4,0,5,2,"Liberal",66,-2,1,"Day_3_1","True",0
"248","R_1FensFSyJfo9i0x","Day_3","1","True",5,3,40,0,1,4,0,2,2,"Conservative",54,2,1,"Day_3_1","True",0
"249","R_1FKyac7FAsyj4WI","Day_3","3","Coul",5,3,42,1,0,5,0,4,1,"Moderate: Middle of the road",36,0,0,"Day_3_3","True",0
"250","R_1GUlybYC7qmRw9r","Day_3","4","Coul",5,3,27,1,0,5,0,3,2,"Liberal",38,-2,0,"Day_3_4","True",0
"251","R_1HqN0uqjpiYRioE","Day_3","1","True",7,4,62,1,1,4,0,2,1,"Conservative",66,2,1,"Day_3_1","True",0
"252","R_1LG3dZALZifBGtR","Day_3","1","True",6,3,41,1,1,4,0,4,3,"Slightly Liberal",66,-1,1,"Day_3_1","True",0
"253","R_1msByGg0fB9tTIN","Day_3","4","True",7,4,54,0,0,5,0,5,3,"Conservative",65,2,1,"Day_3_4","True",0
"254","R_1MXniyCVVxPdcG4","Day_3","2","True",6,4,39,1,3,2,0,3,1,"Liberal",57,-2,1,"Day_3_2","FM",0
"255","R_1NCWxHCjEO8aPov","Day_3","5","True",7,4,38,1,0,5,0,3,3,"Liberal",65,-2,1,"Day_3_5","True",0
"256","R_1qhemus0OAucTXO","Day_3","2","Misl",3,2,24,0,3,2,0,4,2,"Liberal",45,-2,0,"Day_3_2","FM",0
"257","R_1QmE47QcGQFsPrk","Day_3","3","True",5,3,46,0,0,5,0,5,2,"Slightly Conservative",57,1,1,"Day_3_3","True",0
"258","R_1QnL2oj9gvfDUxT","Day_3","2","True",5,3,30,0,3,2,0,4,2,"Extremely Liberal",52,-3,1,"Day_3_2","FM",0
"259","R_1rrExpw1WKCJeKi","Day_3","4","True",7,4,27,0,0,5,0,3,2,"Conservative",52,2,1,"Day_3_4","True",0
"260","R_21hMwDmJDMiS0uC","Day_3","4","True",6,4,35,0,0,5,0,5,2,"Moderate: Middle of the road",40,0,1,"Day_3_4","True",0
"261","R_24l1NJJi0Ru7r55","Day_3","1","Misl",3,2,39,1,1,4,0,5,3,"Extremely Liberal",54,-3,0,"Day_3_1","True",0
"262","R_26hwQzGdByR8jrf","Day_3","3","True",7,4,32,0,0,5,0,3,1,"Extremely Liberal",40,-3,1,"Day_3_3","True",0
"263","R_2aa7HOT6K1oQEdZ","Day_3","1","Misl",2,2,29,1,1,4,0,5,4,"Liberal",58,-2,0,"Day_3_1","True",0
"264","R_2aK5PmtJSmo09ub","Day_3","2","True",5,3,18,0,3,2,0,2,1,"Slightly Liberal",43,-1,1,"Day_3_2","FM",0
"265","R_2Ck2jkuWbE2t3GZ","Day_3","5","True",6,4,38,0,0,5,0,4,2,"Extremely Conservative",44,3,1,"Day_3_5","True",0
"266","R_2CpOHhzDzSrgnmB","Day_3","5","True",7,4,34,1,0,5,0,3,2,"Slightly Liberal",64,-1,1,"Day_3_5","True",0
"267","R_2CQao9FVnz96OLA","Day_3","2","True",7,4,33,1,3,2,0,4,2,"Liberal",64,-2,1,"Day_3_2","FM",0
"268","R_2fAS9IPRWJGIkLa","Day_3","4","True",7,4,36,0,0,5,0,2,2,"Conservative",56,2,1,"Day_3_4","True",0
"269","R_2OQ2pefb9q6OERX","Day_3","1","True",5,3,69,1,1,4,0,3,1,"Slightly Liberal",56,-1,1,"Day_3_1","True",0
"270","R_2PaK7f0IwYXJlol","Day_3","4","Coul",5,3,24,0,0,5,0,4,3,"Liberal",57,-2,0,"Day_3_4","True",0
"271","R_2Pp9e88mbuXqBoo","Day_3","2","Coul",4,3,52,0,3,2,0,3,1,"Liberal",43,-2,0,"Day_3_2","FM",0
"272","R_2pQ4XTelsZgXQHa","Day_3","4","Misl",3,2,36,1,0,5,0,5,2,"Moderate: Middle of the road",45,0,0,"Day_3_4","True",0
"273","R_2rPcnIXXh6fLjI9","Day_3","2","True",5,3,30,0,3,2,0,2,1,"Slightly Liberal",59,-1,1,"Day_3_2","FM",0
"274","R_2rqsut5qPIF6aDX","Day_3","4","Coul",6,4,56,0,0,5,0,2,1,"Extremely Liberal",43,-3,0,"Day_3_4","True",0
"275","R_2scJwrVoSmTCK7j","Day_3","5","True",6,4,32,1,0,5,0,4,1,"Slightly Liberal",61,-1,1,"Day_3_5","True",0
"276","R_2TLAzXRcVOrmB8i","Day_3","4","True",6,3,24,0,0,5,0,3,1,"Liberal",58,-2,1,"Day_3_4","True",0
"277","R_2U9FkGQyO9fT7RB","Day_3","5","True",6,4,61,0,0,5,0,4,2,"Extremely Conservative",44,3,1,"Day_3_5","True",0
"278","R_2uwH42GOEMHY6ZO","Day_3","1","True",5,4,43,0,1,4,0,2,3,"Conservative",56,2,1,"Day_3_1","True",0
"279","R_2VqKL1rxtS4HxJi","Day_3","2","True",7,4,31,0,3,2,0,2,1,"Moderate: Middle of the road",58,0,1,"Day_3_2","FM",0
"280","R_2w63OapDzozYwrB","Day_3","2","Misl",4,2,43,0,3,2,0,5,3,"Conservative",48,2,0,"Day_3_2","FM",0
"281","R_2WuPVfkV0QDEChY","Day_3","3","True",6,4,43,0,0,5,0,3,2,"Moderate: Middle of the road",41,0,1,"Day_3_3","True",0
"282","R_2X4CyHVdqPAJnW9","Day_3","5","True",6,4,40,1,0,5,0,4,1,"Moderate: Middle of the road",38,0,1,"Day_3_5","True",0
"283","R_2Xmwt4yWoLJeS0S","Day_3","3","True",5,3,35,1,0,5,0,4,2,"Conservative",58,2,1,"Day_3_3","True",0
"284","R_2YgetbCrvCbFmwq","Day_3","1","Misl",3,2,56,0,1,4,0,4,1,"Extremely Liberal",59,-3,0,"Day_3_1","True",0
"285","R_2YwSem6XwtGTWUA","Day_3","4","Misl",5,2,31,0,0,5,0,4,2,"Slightly Conservative",42,1,0,"Day_3_4","True",0
"286","R_2zBajtgAIfPzTp9","Day_3","3","True",7,4,32,0,0,5,0,4,1,"Slightly Liberal",59,-1,1,"Day_3_3","True",0
"287","R_2zhz9QPZBTfC7HC","Day_3","1","Misl",3,2,34,0,1,4,0,4,2,"Slightly Conservative",49,1,0,"Day_3_1","True",0
"288","R_2zi6GWAZn5lkuC5","Day_3","3","True",5,3,22,1,0,5,0,3,1,"Liberal",54,-2,1,"Day_3_3","True",0
"289","R_2zptpLhMfqXT4Hw","Day_3","3","True",5,3,21,0,0,5,0,3,1,"Liberal",48,-2,1,"Day_3_3","True",0
"290","R_2zvBYXmg4W4d5Kg","Day_3","4","True",6,3,50,1,0,5,0,4,1,"Slightly Conservative",63,1,1,"Day_3_4","True",0
"291","R_2zzHEzmJBEIR1Fm","Day_3","2","True",5,4,21,0,3,2,0,2,1,"Extremely Liberal",47,-3,1,"Day_3_2","FM",0
"292","R_31d5juCyl7Y5xE7","Day_3","5","True",7,4,47,1,0,5,0,4,3,"Moderate: Middle of the road",66,0,1,"Day_3_5","True",0
"293","R_31LRyOfEop86DzT","Day_3","1","True",5,4,40,0,1,4,0,5,3,"Liberal",39,-2,1,"Day_3_1","True",0
"294","R_3EDMJ8iyYUjlAiy","Day_3","3","True",7,4,40,0,0,5,0,3,2,"Liberal",53,-2,1,"Day_3_3","True",0
"295","R_3fDJeePqPCBrmK5","Day_3","3","True",7,4,27,1,0,5,0,4,3,"Slightly Liberal",58,-1,1,"Day_3_3","True",0
"296","R_3GjfWp5kLuDsL7Z","Day_3","2","True",6,4,33,1,3,2,0,5,4,"Liberal",47,-2,1,"Day_3_2","FM",0
"297","R_3Gq6ZDKfbU7iwj9","Day_3","4","True",7,4,38,1,0,5,0,4,1,"Extremely Liberal",60,-3,1,"Day_3_4","True",0
"298","R_3gUvpCoA76vpdCm","Day_3","3","True",5,3,31,0,0,5,0,4,2,"Slightly Conservative",42,1,1,"Day_3_3","True",0
"299","R_3GwbqeF2iJyxtuE","Day_3","4","True",6,4,56,1,0,5,0,5,2,"Liberal",64,-2,1,"Day_3_4","True",0
"300","R_3hflO6CUX1SQjX3","Day_3","1","True",5,3,70,0,1,4,0,3,1,"Moderate: Middle of the road",40,0,1,"Day_3_1","True",0
"301","R_3hxwJYy8q1N6nOE","Day_3","4","True",6,4,68,1,0,5,0,5,3,"Slightly Liberal",56,-1,1,"Day_3_4","True",0
"302","R_3JITpgaAUXUc43R","Day_3","5","True",7,4,41,1,0,5,0,4,2,"Liberal",42,-2,1,"Day_3_5","True",0
"303","R_3JKI1LklojACLOz","Day_3","1","Coul",4,2,42,1,1,4,0,2,1,"Slightly Conservative",60,1,0,"Day_3_1","True",0
"304","R_3JkmJID0oXWgcV1","Day_3","3","Coul",4,2,35,0,0,5,0,4,2,"Moderate: Middle of the road",61,0,0,"Day_3_3","True",0
"305","R_3JtppXeeVQmxLE1","Day_3","3","Coul",4,3,38,0,0,5,0,2,2,"Slightly Liberal",56,-1,0,"Day_3_3","True",0
"306","R_3JwJqRPX2K8xAVJ","Day_3","3","True",6,3,33,1,0,5,0,4,3,"Extremely Conservative",48,3,1,"Day_3_3","True",0
"307","R_3k4XCYkbp8l64zr","Day_3","4","Misl",2,2,32,1,0,5,0,4,2,"Liberal",50,-2,0,"Day_3_4","True",0
"308","R_3kjj68m44Hi57TR","Day_3","5","True",7,4,55,0,0,5,0,2,2,"Liberal",54,-2,1,"Day_3_5","True",0
"309","R_3lDDcEd2BzntWTd","Day_3","2","Coul",4,2,22,1,3,2,0,4,1,"Moderate: Middle of the road",59,0,0,"Day_3_2","FM",0
"310","R_3ml4kv5QCSrBphT","Day_3","3","Coul",5,3,60,1,0,5,0,4,1,"Moderate: Middle of the road",47,0,0,"Day_3_3","True",0
"311","R_3nCcM9HzwmJavIh","Day_3","2","True",7,4,41,0,3,2,0,4,2,"Extremely Liberal",66,-3,1,"Day_3_2","FM",0
"312","R_3NCcmIXbgUrGWYc","Day_3","2","Coul",4,3,32,0,3,2,0,2,1,"Moderate: Middle of the road",57,0,0,"Day_3_2","FM",0
"313","R_3qEZ4gY7exwzqfn","Day_3","3","Coul",3,2,43,1,0,5,0,4,1,"Conservative",66,2,0,"Day_3_3","True",0
"314","R_3Rq3AvZfgVgIxtR","Day_3","2","Coul",4,3,21,1,3,2,0,2,2,"Liberal",47,-2,0,"Day_3_2","FM",0
"315","R_3s1F58Hnw4C8u7H","Day_3","4","Misl",2,2,26,0,0,5,0,5,2,"Liberal",61,-2,0,"Day_3_4","True",0
"316","R_5omMl8t26mW2Wdj","Day_3","3","Misl",1,1,63,1,0,5,0,3,1,"Conservative",60,2,0,"Day_3_3","True",0
"317","R_6EW7JhstOYlEbzX","Day_3","3","True",5,3,59,0,0,5,0,3,2,"Conservative",54,2,1,"Day_3_3","True",0
"318","R_CjhEONEI8rTzSDL","Day_3","5","True",5,4,57,0,0,5,0,4,2,"Conservative",44,2,1,"Day_3_5","True",0
"319","R_daKpuweK6Ozr1sd","Day_3","4","True",7,4,33,0,0,5,0,3,2,"Haven't thought much about it",66,0,1,"Day_3_4","True",0
"320","R_dgRiMtIcb5e3dKN","Day_3","2","Coul",4,3,20,1,3,2,0,2,4,"Moderate: Middle of the road",48,0,0,"Day_3_2","FM",0
"321","R_eFCqAUNyTo9EFA5","Day_3","5","True",7,4,28,0,0,5,0,3,2,"Extremely Liberal",60,-3,1,"Day_3_5","True",0
"322","R_O9dP6deUl2tY99L","Day_3","3","Misl",3,2,33,1,0,5,0,2,2,"Slightly Conservative",64,1,0,"Day_3_3","True",0
"323","R_oXJIe9usUGUvTGx","Day_3","5","True",5,3,26,0,0,5,0,5,1,"Extremely Liberal",49,-3,1,"Day_3_5","True",0
"324","R_pE2aj5JaE1AMrPb","Day_3","5","True",6,4,48,0,0,5,0,3,3,"Extremely Conservative",46,3,1,"Day_3_5","True",0
"325","R_Q4Z6YPaJtj3NAo9","Day_3","3","Misl",4,2,23,1,0,5,0,4,2,"Moderate: Middle of the road",51,0,0,"Day_3_3","True",0
"326","R_qFnrknKDo5XkY2l","Day_3","3","True",5,3,34,0,0,5,0,4,3,"Conservative",54,2,1,"Day_3_3","True",0
"327","R_r8EbPfgMVeoU28V","Day_3","1","Misl",3,1,21,1,1,4,0,3,3,"Moderate: Middle of the road",54,0,0,"Day_3_1","True",0
"328","R_RgEd6pM5IprZK6t","Day_3","3","True",7,4,38,0,0,5,0,3,1,"Liberal",61,-2,1,"Day_3_3","True",0
"329","R_sMB4gZiHPksvO4F","Day_3","2","Coul",5,3,70,0,3,2,0,6,1,"Liberal",57,-2,0,"Day_3_2","FM",0
"330","R_sMDupZG7IvODXFf","Day_3","4","True",7,4,41,1,0,5,0,3,2,"Extremely Conservative",66,3,1,"Day_3_4","True",0
"331","R_SOuf0ssuRtgkYXT","Day_3","3","True",7,4,48,0,0,5,0,3,1,"Moderate: Middle of the road",53,0,1,"Day_3_3","True",0
"332","R_T7xTzqonShONtqV","Day_3","5","True",6,4,40,0,0,5,0,2,1,"Moderate: Middle of the road",58,0,1,"Day_3_5","True",0
"333","R_UFr1lD3qpj3aaHv","Day_3","2","True",6,4,29,1,3,2,0,4,3,"Conservative",42,2,1,"Day_3_2","FM",0
"334","R_UMBfxEwRgmQJvm9","Day_3","1","Misl",4,2,43,1,1,4,0,4,2,"Moderate: Middle of the road",43,0,0,"Day_3_1","True",0
"335","R_ut7PYVuEiSIxnrj","Day_3","1","Coul",3,4,25,1,1,4,0,4,2,"Conservative",49,2,0,"Day_3_1","True",0
"336","R_uzikhJAgjPcdZYZ","Day_3","5","True",5,3,19,0,0,5,0,2,3,"Liberal",55,-2,1,"Day_3_5","True",0
"337","R_XZI6SQfQMq05udX","Day_3","1","Misl",6,2,31,0,1,4,0,4,1,"Extremely Liberal",57,-3,0,"Day_3_1","True",0
"338","R_ZgiKmRz1a1QVkIx","Day_3","5","True",7,4,31,1,0,5,0,5,3,"Moderate: Middle of the road",52,0,1,"Day_3_5","True",0
"339","R_zU1N0A0ClXdi1q1","Day_3","5","True",6,3,30,0,0,5,0,4,2,"Slightly Liberal",51,-1,1,"Day_3_5","True",0
"340","R_0cWH5gGFiGhDnLr","Day_4","2","True",5,3,44,0,5,4,0,5,3,"Conservative",50,2,1,"Day_4_2","FM",0
"341","R_0kPS2ps5CZ4ueDn","Day_4","4","True",6,4,59,0,0,4,1,2,1,"Slightly Conservative",58,1,1,"Day_4_4","True",0
"342","R_11ipxSf7zLY6Jci","Day_4","2","True",6,4,34,1,0,4,0,2,2,"Liberal",52,-2,1,"Day_4_2","True",0
"343","R_1Cxa2P5Rbcl47sJ","Day_4","2","True",6,4,36,1,0,4,0,4,2,"Extremely Liberal",44,-3,1,"Day_4_2","True",0
"344","R_1dLAImyNwVDQmIs","Day_4","4","Misl",6,2,39,1,2,4,1,4,2,"Moderate: Middle of the road",38,0,0,"Day_4_4","True",0
"345","R_1eWVbkaD0eXYGRJ","Day_4","1","True",7,4,54,1,0,2,0,2,1,"Slightly Conservative",56,1,1,"Day_4_1","No Mode",0
"346","R_1FCHqrKjtdxO0j9","Day_4","4","True",7,4,27,1,5,4,1,2,1,"Liberal",63,-2,1,"Day_4_4","FM",0
"347","R_1hBdqEu9XzPCoYV","Day_4","2","True",6,4,58,0,5,4,0,4,2,"Liberal",57,-2,1,"Day_4_2","FM",0
"348","R_1hQBxvepZcQ6193","Day_4","4","True",6,4,34,1,1,4,1,4,2,"Liberal",43,-2,1,"Day_4_4","True",0
"349","R_1IBhOCq5DYH0aid","Day_4","2","Misl",3,2,34,0,0,4,0,4,2,"Slightly Liberal",65,-1,0,"Day_4_2","True",0
"350","R_1IF3Q9QNmU4LJvA","Day_4","1","Misl",2,1,35,0,0,2,0,2,1,"Slightly Liberal",66,-1,0,"Day_4_1","No Mode",0
"351","R_1imma6vGeHhENoi","Day_4","3","True",6,3,31,1,0,0,0,2,1,"Liberal",54,-2,1,"Day_4_3","No Mode",0
"352","R_1IuuJFNTG3WU4eK","Day_4","3","True",6,4,58,1,0,0,0,4,1,"Slightly Liberal",49,-1,1,"Day_4_3","No Mode",0
"353","R_1k0rRDMdNcnpTo2","Day_4","3","True",6,4,45,1,0,0,0,4,1,"Liberal",47,-2,1,"Day_4_3","No Mode",0
"354","R_1Kd3iOHFAN0kdDf","Day_4","4","True",7,4,43,1,0,4,1,2,1,"Slightly Liberal",56,-1,1,"Day_4_4","True",0
"355","R_1kY37bOsK83AdHC","Day_4","2","True",5,3,22,1,2,4,0,4,1,"Slightly Liberal",59,-1,1,"Day_4_2","True",0
"356","R_1luwcWITTXmqjpD","Day_4","4","True",7,4,29,0,5,4,1,5,2,"Extremely Liberal",61,-3,1,"Day_4_4","FM",0
"357","R_1MStInseAV9TSqt","Day_4","2","Coul",4,3,24,0,5,4,0,2,1,"Moderate: Middle of the road",43,0,0,"Day_4_2","FM",0
